source,title,neighborhoods,price,num_bedrooms,num_bathrooms,url,lat,lon,city,time_posted,alerted,bike_time_minutes,bike_station,bart_bike_time_minutes,bart_station,commute_minutes,commute_walk_minutes,commute_headway,transit_score,transit_lines
craigslist,Modern Executive with open Layout –In SOMA,,3943,1,1.0,https://www.craigslist.org/view/d/san-francisco-modern-executive-with/2315pswHJz7pmyTv4wf3bb,37.7724999000175,-122.414693814574,San Francisco,2026-08-04T09:30:05.849918-07:00,False,,,,,,,,,
craigslist,WASHER AND DRYER IN UNIT 1 BEDROOM!,Inner Richmond,4295,1,1.0,https://www.craigslist.org/view/d/san-francisco-washer-and-dryer-in-unit/4vicw6LGYP2BNUbD65Jpsi,37.7785927332106,-122.439569350207,San Francisco,2026-08-04T09:30:05.849032-07:00,False,,,,,14.0,6.0,,76.0,"31, 5, 5R"
craigslist,Steps Away from N -Judah Train Pet Friendly,Way Out There,4085,1,1.0,https://www.craigslist.org/view/d/san-francisco-steps-away-from-judah/7WdmknQZEVfhJDP3vzq77M,37.7593006712918,-122.483594281266,San Francisco,2026-08-04T09:10:06.175682-07:00,False,,,,,,,,,
craigslist,W/D 1x1 - Storage Space Convient Location,,3035,1,1.0,https://www.craigslist.org/view/d/san-francisco-d-1x1-storage-space/nf7urfimLVomh4e7BEaTM2,37.7916997157313,-122.418600813779,San Francisco,2026-08-04T09:10:06.174993-07:00,False,,,,,,,,,
craigslist,Natural Light Perfect mix of historical charm and modern design,Haight/Cole Valley,4525,1,1.0,https://www.craigslist.org/view/d/san-francisco-natural-light-perfect-mix/fW89Rgg8JMJjKDA7xzVg89,37.7631257375319,-122.446795493918,San Francisco,2026-08-04T08:50:06.055456-07:00,False,,,,,29.0,10.0,,71.0,"33, 37, 43, 49, 5R, 6, K, M, N"
craigslist,One  bedroom in  Victorian Arts Building,,2250,1,1.0,https://www.craigslist.org/view/d/san-francisco-one-bedroom-in-victorian/wmdjiNzeFQ1ecGtcgYWu5S,37.7916997157313,-122.418600813779,San Francisco,2026-08-04T08:50:06.054758-07:00,False,,,,,,,,,
craigslist,shared room,Glen Park/Excelsior,1080,1,,https://www.craigslist.org/view/d/san-francisco-shared-room/nM9hWKwcWhoZWsDKL6o2np,37.7355590191362,-122.430239305471,San Francisco,2026-08-04T08:50:06.054073-07:00,False,,,,,,,,,
craigslist,"Excelsior Furnished Master Bed/1 Bath, First Two Weeks Rent Free, Util",Glen Park/Excelsior,2500,1,1.0,https://www.craigslist.org/view/d/san-francisco-excelsior-furnished/KKrR3KOD8RGaz5be7KVNKQ,37.7169522147404,-122.433381406019,San Francisco,2026-08-04T08:50:06.053385-07:00,False,,,,,,,,,
craigslist,One bedroom unit in Landmark Victorian. Cathedral Hill,,2250,1,1.0,https://www.craigslist.org/view/d/san-francisco-one-bedroom-unit-in/pSgTc7DCT8ZjNmLBPcXSMA,37.7858939343936,-122.419734697256,San Francisco,2026-08-04T08:50:06.052704-07:00,False,,,,,,,,,
craigslist,"Great Location, Pet Park, Expansive Windows w/ City Views, Now Showing",,4391,1,1.0,https://www.craigslist.org/view/d/san-francisco-great-location-pet-park/cuFYFZLZFNd8wYMC5SFRcj,37.7752730157458,-122.415909631016,San Francisco,2026-08-04T08:10:06.465440-07:00,False,,,,,,,,,
craigslist,1 bedroom floor plan at One Hawthorne! Impressive downtown views,,3275,1,1.0,https://www.craigslist.org/view/d/san-francisco-bedroom-floor-plan-at-one/5ZsvvauesC8CBNMf21gQc8,37.7858973721403,-122.399369485387,San Francisco,2026-08-04T07:10:06.158493-07:00,False,,,,,,,,,
craigslist,EASY COMMUTE TO FIDI FROM WALKABLE LOWER NOB HILL 1BD 1BA ~ W/D IN UNIT,,4095,1,1.0,https://www.craigslist.org/view/d/san-francisco-easy-commute-to-fidi-from/8P7yEHLEonm7c7AULXa3BV,37.790501088024,-122.413300381217,San Francisco,2026-08-04T06:50:06.435241-07:00,False,,,,,,,,,
craigslist,Beautiful Spacious 2 Room Garden Level Suite (2-IS-KB),Way Out There,2500,2,1.0,https://www.craigslist.org/view/d/san-francisco-beautiful-spacious-room/3NrijEppzyoCca3qQz1vLi,37.7593006712918,-122.483594281266,San Francisco,2026-08-04T04:10:06.488337-07:00,False,,,,,41.0,8.0,,50.0,"28R, 49, 5R, 7, N"
craigslist,"REHABBED 1 BEDROOM APT TWIN PEAKS W PARKING, CUSTOM UPGRADES, $300 OFF",,3195,1,1.0,https://www.craigslist.org/view/d/san-francisco-rehabbed-bedroom-apt-twin/aWj98mXfAr5r8kswXN6Rnq,37.7518522199555,-122.44624946514,San Francisco,2026-08-04T00:10:06.725695-07:00,False,,,,,,,,,
craigslist,Great 2 bedroom 1 bath back on market,"Mission,Chill Mission",4100,2,1.0,https://www.craigslist.org/view/d/san-francisco-great-bedroom-bath-back/4hYE2xn6MbEUiMojqTMu5M,37.7560560112981,-122.408505870387,San Francisco,2026-08-04T00:10:06.724817-07:00,False,,,,,28.0,13.0,,73.0,"19, 27, 33, 49, 9, 9R"
craigslist,Mission District 1BR with In-Unit Laundry – Pet Friendly,Bernal,4495,1,1.0,https://www.craigslist.org/view/d/san-francisco-mission-district-1br-with/pxJ56Pi6kcQDrNoQuyYYwa,37.746135247076,-122.420581528877,San Francisco,2026-08-03T16:50:06.762762-07:00,False,,,,,,,,,
craigslist,Laundry in Unit! TOP FLOOR 1-Bedroom Apartment at 625 Guerrero Street,Mission,4595,1,1.0,https://www.craigslist.org/view/d/san-francisco-laundry-in-unit-top-floor/59p2qimJf4GFDj773wN6Ti,37.7611753891973,-122.423764309429,San Francisco,2026-08-03T16:50:06.729213-07:00,False,,,,,18.0,8.0,,70.0,"49, Yellow-N"
craigslist,755 O'Farrell Street - 44,,2980,1,1.0,https://www.craigslist.org/view/d/san-francisco-755-ofarrell-street-44/nL1sG9EXW9cDBcv2dZfeXB,37.7916997157313,-122.418600813779,San Francisco,2026-08-03T16:10:06.125261-07:00,False,,,,,,,,,
craigslist,1520 Gough Street - 206,Inner Richmond,4395,1,1.0,https://www.craigslist.org/view/d/san-francisco-1520-gough-street-206/9mYSDueQJHD6TXkSFXQ1Ht,37.7876322883439,-122.425143991799,San Francisco,2026-08-03T15:30:06.448463-07:00,False,,,,,10.0,7.0,,76.0,"101, 38, 49"
craigslist,TMLP 12-mo. | Exceptional 2x2 with Hardwood Floors  Full-Sized Washer/Dryer,,4528,1,1.0,https://www.craigslist.org/view/d/san-francisco-tmlp-12-mo-exceptional/3rYbQ9ggnx5v4Eqzrd8gc9,37.7103654919279,-122.390889710019,San Francisco,2026-08-03T15:30:06.447690-07:00,False,,,,,,,,,
craigslist,two flat for rent,Way Out There,4000,2,1.0,https://www.craigslist.org/view/d/san-francisco-two-flat-for-rent/vfrSMcLXyWVXRM8PyhhSeq,37.7593006712918,-122.483594281266,San Francisco,2026-08-03T14:50:06.174996-07:00,True,,,,,41.0,8.0,,50.0,"28R, 49, 5R, 7, N"
craigslist,Open Sun 2p Studio w/ Extra Room-Shared Garden - Wd Flrs-Video Link,Hayes Valley,2500,1,1.0,https://www.craigslist.org/view/d/san-francisco-open-sun-2p-studio-extra/5yricrGqGdpxr8YmGiKyfF,37.7744124331375,-122.427753241598,San Francisco,2026-08-03T14:50:06.174272-07:00,True,,,,,12.0,8.0,,82.0,"49, 5, 5R, 6, 7"
craigslist,Open Sun 2p Studio w/ Extra Room-Shared Garden - Wd Flrs-Video Link,Hayes Valley,2500,1,1.0,https://www.craigslist.org/view/d/san-francisco-open-sun-2p-studio-extra/wJ31wCggdtaZTj3tDS7ZqU,37.774497803849,-122.427780170615,San Francisco,2026-08-03T14:50:06.171252-07:00,True,,,,,13.0,8.0,,82.0,"49, 5, 5R, 6, 7"
craigslist,2 Bedroom/1 Bath in great location,,3200,2,1.0,https://www.craigslist.org/view/d/san-francisco-bedroom-bath-in-great/q33RyFuE1XTXZzGRfFaLg8,37.7225952760643,-122.451535573757,San Francisco,2026-08-03T14:30:06.863839-07:00,True,,,,,27.0,18.0,,78.0,"49, Blue-N, Green-N, K, Yellow-N"
craigslist,One Bedroom Ready to Rent!,Glen Park/Excelsior,2300,1,1.0,https://www.craigslist.org/view/d/san-francisco-one-bedroom-ready-to-rent/hMdCFEGTCiiVbpRXQfBWKB,37.7195013039708,-122.441099147519,San Francisco,2026-08-03T13:50:06.087778-07:00,True,,,,,,,,,
craigslist,Nob Hill/655Powell&Pine/W/D in unit/Coming Soon!!,,4495,1,1.0,https://www.craigslist.org/view/d/san-francisco-nob-hill-655powellpine-d/qzVKaaPcPVLx2fZrwR5CJT,37.7908356953763,-122.408929286198,San Francisco,2026-08-03T13:30:06.022085-07:00,False,,,,,,,,,
craigslist,1077 Ashbury Street Owner LP - 1081C,Haight/Cole Valley,4475,1,1.0,https://www.craigslist.org/view/d/san-francisco-1077-ashbury-street-owner/ii3bkYUPK3C3ag9JaekfKG,37.7631257375319,-122.446795493918,San Francisco,2026-08-03T13:30:06.021217-07:00,False,,,,,29.0,10.0,,71.0,"33, 37, 43, 49, 5R, 6, K, M, N"
craigslist,"Pine/Powell Sts 1bd apt, hwd flr, remod kit & bath, laund,nr fin dist",,3800,1,1.0,https://www.craigslist.org/view/d/san-francisco-pine-powell-sts-1bd-apt/4dPi3cmZwxE6ucSWtY2NqT,37.7909107528475,-122.408328253471,San Francisco,2026-08-03T13:10:05.885440-07:00,True,,,,,,,,,
craigslist,Nob Hill/737 Pine&Powell/Remodeled/W/D in unit/COMING SOON!!,,4395,1,1.0,https://www.craigslist.org/view/d/san-francisco-nob-hill-737-pinepowell/b9QbFkKExxYtUggkhLUXgx,37.7912046801963,-122.408054952603,San Francisco,2026-08-03T12:50:06.027515-07:00,False,,,,,,,,,
craigslist,Granny Apt. furnished,Inner Richmond,4500,1,1.0,https://www.craigslist.org/view/d/san-francisco-granny-apt-furnished/m98rDFAUr5kQUCcSRfw7LK,37.7812014100517,-122.461398469242,San Francisco,2026-08-03T11:50:06.779329-07:00,False,,,,,26.0,12.0,,76.0,"31, 38, 38R, 5"
craigslist,Sunny Top-Floor Updated Condo w/ In-Unit W/D and Assigned Parking,,4300,1,1.0,https://www.craigslist.org/view/d/san-francisco-sunny-top-floor-updated/myzqVh7zmHwugqi57C5qpX,37.7797197411936,-122.405404449843,San Francisco,2026-08-03T11:30:06.502080-07:00,False,,,,,,,,,
craigslist,2 Bed + 1 bath apartment,,3200,2,1.0,https://www.craigslist.org/view/d/san-francisco-bed-bath-apartment/vx5U1FHeer8hXjyx6V73AB,37.7230799983589,-122.452327974388,San Francisco,2026-08-03T11:10:06.116450-07:00,True,,,,,28.0,19.0,,70.0,"49, K, Yellow-N"
craigslist,Bright and open 1-bedroom layout with spacious countertop,,2200,1,1.0,https://www.craigslist.org/view/d/san-francisco-bright-and-open-bedroom/iHfPeve9rhL8ZXFtQEcW5n,37.7856653242333,-122.416073496945,San Francisco,2026-08-03T10:48:04.220228-07:00,True,,,,,,,,,
craigslist,Large 2 bedroom one bath apartment located in SOMA,,4500,2,1.0,https://www.craigslist.org/view/d/san-francisco-large-bedroom-one-bath/f1NEHwDiGQrd9RoVDjWv5B,37.7724999000175,-122.414693814574,San Francisco,2026-08-03T10:48:04.219659-07:00,False,,,,,13.0,10.0,,76.0,"27, 49, 9R"
craigslist,"RH Meets Glam with 21 Ft Deck, In-Suite Washer & Dryer, Dishwasher",Way Out There,4500,2,1.0,https://www.craigslist.org/view/d/san-francisco-rh-meets-glam-with-21-ft/uPsJ1aeGWyZ6p5mxRiFmgb,37.7822121076022,-122.480591409462,San Francisco,2026-08-03T10:48:04.071713-07:00,False,,,,,32.0,12.0,,66.0,"29, 31, 38, 38R, 5R"
craigslist,Nob Hill/737 Pine&Powell/Remodeled/W/D in unit/COMING SOON!!,,4395,1,1.0,https://www.craigslist.org/view/d/san-francisco-nob-hill-737-pinepowell/w7mApek1RnR7ZC2abwWYBu,37.7912046801963,-122.408054952603,San Francisco,2026-08-03T10:48:04.056094-07:00,False,,,,,,,,,
craigslist,Nob Hill/655Powell&Pine/W/D in unit/Coming Soon!!,,3695,1,1.0,https://www.craigslist.org/view/d/san-francisco-nob-hill-655powellpine-d/pfQ2B2vveGpqDWXHrYF4fx,37.7908356953763,-122.408929286198,San Francisco,2026-08-03T10:48:04.055477-07:00,True,,,,,,,,,
craigslist,"Cozy 1 Bedroom,Near Japantown close to parks (hardwood floors)",,4445,1,1.0,https://www.craigslist.org/view/d/san-francisco-cozy-bedroomnear/kpMBBKkmKMyUKpdvHsvW84,37.7916997157313,-122.418600813779,San Francisco,2026-08-03T10:02:10.962792-07:00,False,,,,,,,,,
craigslist,One Bedroom in Great Inner Richmond Location | Parking Included,,3495,1,1.0,https://www.craigslist.org/view/d/san-francisco-one-bedroom-in-great/nXFrG83vTYsVSAh5rPuFc8,37.7799775722014,-122.470660332,San Francisco,2026-08-03T10:02:10.962471-07:00,True,,,,,,,,,
craigslist,"1br - SPACIOUS ONE BEDROOM with separate OFFICE room - NOB HILL $2,200",,2200,1,1.0,https://www.craigslist.org/view/d/san-francisco-1br-spacious-one-bedroom/7XGfEhrbF8dDex6Z6Avzhg,37.7904626998517,-122.413915164931,San Francisco,2026-08-03T10:02:10.962404-07:00,True,,,,,,,,,
craigslist,"Affordable SoMa Apartments with Bay Bridge Views, Income Limits Apply",,3843,2,1.0,https://www.craigslist.org/view/d/san-francisco-affordable-soma/irNFi12x9mASZfU1N62CJE,37.7823352935282,-122.389025878312,San Francisco,2026-08-03T10:02:10.962333-07:00,True,,,,,27.0,14.0,,78.0,"12, 120, 19, 5R, N"
craigslist,Two BR Downstairs in Quiet Inner Parkside,Way Out There,2550,2,1.0,https://www.craigslist.org/view/d/san-francisco-two-br-downstairs-in/uDtX7wQ3kGG9AnLdAQwWVA,37.7441001009878,-122.486301506848,San Francisco,2026-08-03T10:02:10.962274-07:00,True,,,,,36.0,14.0,,62.0,"48, 49, 6, 66, L"
craigslist,Victorian One bedroom at Geary & Van Ness,,2250,1,1.0,https://www.craigslist.org/view/d/san-francisco-victorian-one-bedroom-at/fhsaJ1YRqwCcSSPAaRBPLQ,37.7858939343936,-122.419734697256,San Francisco,2026-08-03T10:02:10.962206-07:00,True,,,,,,,,,
craigslist,Large + BRIGHT w Tons of Natural light! loc Sutter @ Scott LowePacHeig,,3695,1,1.0,https://www.craigslist.org/view/d/san-francisco-large-bright-tons-of/qsi9QS43LVB2hmQvy3b4ea,37.7854636430894,-122.438175916849,San Francisco,2026-08-03T10:02:10.962146-07:00,True,,,,,,,,,
craigslist,"Video entry system, In SF, 3 Bed",,4395,3,1.0,https://www.craigslist.org/view/d/san-francisco-video-entry-system-in-sf/jJkTafUdVvmp6qLWGGRjVW,37.7806519435262,-122.404762737112,San Francisco,2026-08-03T10:02:10.961972-07:00,False,,,,,15.0,8.0,,82.0,"101, 120, 19, 27, 5R, M"
craigslist,Bright & Spacious One Bedroom- AMSI,,3750,1,1.0,https://www.craigslist.org/view/d/san-francisco-bright-spacious-one/44wDSYuo5W5SYfGLRtJRgD,37.7724999000175,-122.414693814574,San Francisco,2026-08-03T10:02:10.961852-07:00,True,,,,,,,,,
craigslist,"Bright & Spacious One Bedroom, Recently Renovated- AMSI",,3500,1,2.0,https://www.craigslist.org/view/d/san-francisco-bright-spacious-one/esNTX4XfXMjSTDpHggvgwC,37.7724999000175,-122.414693814574,San Francisco,2026-08-03T10:02:10.961793-07:00,True,,,,,,,,,
craigslist,"Bright, Sunny Excelsior District Flat",Glen Park/Excelsior,3500,2,1.0,https://www.craigslist.org/view/d/san-francisco-bright-sunny-excelsior/61GrWBELc1V39rGWWSVkmk,37.7195013039708,-122.441099147519,San Francisco,2026-08-03T10:02:10.961733-07:00,True,,,,,32.0,23.0,,57.0,"49, Yellow-N"
craigslist,LOWER NOB HILL 2 BEDROOM UNDER $4300!,,4295,2,1.0,https://www.craigslist.org/view/d/san-francisco-lower-nob-hill-bedroom/qMACiGrkbmcBshmgAhN7MM,37.7874924866419,-122.414693814574,San Francisco,2026-08-03T10:02:10.961664-07:00,False,,,,,14.0,12.0,,82.0,"101, 2, 27, 38, 38R"
craigslist,"Restored exterior façade, Video entry system, 3bd 1ba",,4395,3,1.0,https://www.craigslist.org/view/d/san-francisco-restored-exterior-faade/midV2wLWNEBgZQyWoYu1nv,37.7806519435262,-122.404762737112,San Francisco,2026-08-03T10:02:10.961603-07:00,False,,,,,15.0,8.0,,82.0,"101, 120, 19, 27, 5R, M"
craigslist,Private Studio Available,Way Out There,2000,1,1.0,https://www.craigslist.org/view/d/san-francisco-private-studio-available/gov9xjE1zwspuM3sNnnamm,37.7593006712918,-122.483594281266,San Francisco,2026-08-03T10:02:10.961543-07:00,False,,,,,,,,,
craigslist,"Video entry system, On-Site Laundry",,4395,3,1.0,https://www.craigslist.org/view/d/san-francisco-video-entry-system-on/78E9iquq5aNLtSDCAf8oyV,37.7806519435262,-122.404762737112,San Francisco,2026-08-03T10:02:10.961468-07:00,False,,,,,15.0,8.0,,82.0,"101, 120, 19, 27, 5R, M"
craigslist,"Recycling and compost service, in SF CA, 3/bd 1/ba",,4195,3,1.0,https://www.craigslist.org/view/d/san-francisco-recycling-and-compost/6JhTrh3qRGWLcbWPEFbdS1,37.7806519435262,-122.404762737112,San Francisco,2026-08-03T10:02:10.961409-07:00,False,,,,,15.0,8.0,,82.0,"101, 120, 19, 27, 5R, M"
craigslist,"3 BD, On-Site Laundry, Building surveillance",,4395,3,1.0,https://www.craigslist.org/view/d/san-francisco-bd-on-site-laundry/xxt1cKZo82K23bgCvgHzk9,37.7806519435262,-122.404762737112,San Francisco,2026-08-03T10:02:10.961334-07:00,False,,,,,15.0,8.0,,82.0,"101, 120, 19, 27, 5R, M"
craigslist,Spacious 2BR/2BA w/ Renovated Kitchen Near SFSU – Parkmerced,,3795,2,2.0,https://www.craigslist.org/view/d/san-francisco-spacious-2br-2ba/ietUi5kvcoQrvgvmkC2dP8,37.7204506950372,-122.483009291358,San Francisco,2026-08-03T10:02:10.961232-07:00,True,,,,,44.0,13.0,,44.0,"122, 57, Green-N, K, M, Yellow-N"
craigslist,"2 Bed, 1 Bath Townhome Apartment with Beautiful View! Unit GO825",,3925,2,1.0,https://www.craigslist.org/view/d/san-francisco-bed-bath-townhome/vbUz7YqDYDnZRQvwsa1sp5,37.7175440801427,-122.481943589859,San Francisco,2026-08-03T10:02:10.961173-07:00,True,,,,,45.0,17.0,,42.0,"122, 29, 49, 57, Green-N, K, M, Yellow-N"
craigslist,One Bedroom in landmark Victorian.  Geary @ Van Ness.,,2250,1,1.0,https://www.craigslist.org/view/d/san-francisco-one-bedroom-in-landmark/8Aj5mzsNSPP6NDXXFuBqQV,37.7916997157313,-122.418600813779,San Francisco,2026-08-03T10:02:10.961114-07:00,True,,,,,,,,,
craigslist,RENT CONTROLLED RUSSIAN HILL 1BEDROOM FOR RENT,,4545,1,1.0,https://www.craigslist.org/view/d/san-francisco-rent-controlled-russian/cCX6rLaeyBAr85agdS1Qk9,37.7986456830813,-122.423245209666,San Francisco,2026-08-03T10:02:10.961056-07:00,False,,,,,,,,,
craigslist,Cozy Capp Street Near BART,Mission,3500,1,1.0,https://www.craigslist.org/view/d/san-francisco-cozy-capp-street-near-bart/TlXTeNuH8RGZzqieU4SsRA,37.7512786892026,-122.416975332515,San Francisco,2026-08-03T10:02:10.960993-07:00,True,,,,,20.0,17.0,,80.0,"14R, 49, Yellow-N"
craigslist,"700 SqFt Lower Mission 2 bed, Hardwood Floors, Near 24th Street BART",,4321,2,1.0,https://www.craigslist.org/view/d/san-francisco-700-sqft-lower-mission/bbwfSCP5g9YGhJepC7E6bA,37.7745762990669,-122.404380001305,San Francisco,2026-08-03T10:02:10.960749-07:00,False,,,,,17.0,6.0,,70.0,"19, 27"
craigslist,1BR/Lower Nob Hill/Timeless Charm +Spacious Living/Rarely Available,,4595,1,1.0,https://www.craigslist.org/view/d/san-francisco-1br-lower-nob-hill/ujyMZTCjJfsewCYQG6ZMTd,37.7880694551415,-122.417671476236,San Francisco,2026-08-03T10:02:10.960682-07:00,False,,,,,,,,,
craigslist,UCSF/Gg park inner sunset fully furnished 2bd/1ba,Inner Sunset,4588,2,1.0,https://www.craigslist.org/view/d/san-francisco-ucsf-gg-park-inner-sunset/chjESnmaoCDqtkAcQsF9VU,37.7645736018801,-122.471726033499,San Francisco,2026-08-03T10:02:10.960554-07:00,False,,,,,33.0,6.0,,64.0,"28, 49, 5R, 6, 7, N"
craigslist,"Remodeled ""Large"" 1 Bedroom.  Lots of Natural Light",Way Out There,4000,1,1.0,https://www.craigslist.org/view/d/san-francisco-remodeled-large-bedroom/1SjhwnTihBoeGJJWpdeqfA,37.7756179363384,-122.504128515685,San Francisco,2026-08-03T10:02:10.960480-07:00,True,,,,,,,,,
craigslist,Two BDRM waterfront condo,,1450,2,2.0,https://www.craigslist.org/view/d/san-francisco-two-bdrm-waterfront-condo/uDRSbE54bGGrd6Hw2CkQaz,37.7309008722621,-122.388597878839,San Francisco,2026-08-03T10:02:10.960415-07:00,False,,,,,53.0,10.0,,42.0,"101, 15, 19, 24, 44, 49, 54"
craigslist,1BR/LowerNobHill/DesignerFinishes+Built‑In Shelves/Refined SF Retreat,,4595,1,1.0,https://www.craigslist.org/view/d/san-francisco-1br-lowernobhill/863RvvucFk6RT6JBM2AxEq,37.7890463481822,-122.417532247491,San Francisco,2026-08-03T10:02:10.960353-07:00,False,,,,,,,,,
craigslist,1BR/InnerRichmond/In‑UnitLaundry+UpdatedInterior/Near Parks&Beaches,,4395,1,1.0,https://www.craigslist.org/view/d/san-francisco-1br-innerrichmond/4ePp4CPAw3bKCLzqJi5ywi,37.7820402202637,-122.468652114928,San Francisco,2026-08-03T10:02:10.960294-07:00,False,,,,,,,,,
craigslist,"Apartment Rental: 400 block Larkin, San Francisco",,4000,1,1.0,https://www.craigslist.org/view/d/san-francisco-apartment-rental-400/t8MEJreytsnZ9yqPCPEZiF,37.7814477819036,-122.417152376473,San Francisco,2026-08-03T10:02:10.960228-07:00,True,,,,,,,,,
craigslist,2bed 2 bath apartment at Hanover SoMa West.,,4500,2,2.0,https://www.craigslist.org/view/d/san-francisco-2bed-bath-apartment-at/hFutumwQKSJcRxDaSZXtBB,37.7724999000175,-122.414693814574,San Francisco,2026-08-03T10:02:10.960170-07:00,False,,,,,13.0,11.0,,76.0,"27, 49, 9R"
craigslist,"3 Bed, Building surveillance, Video entry system",,4395,3,1.0,https://www.craigslist.org/view/d/san-francisco-bed-building-surveillance/fL8dikbZdPVndLpnfxzPAP,37.7806519435262,-122.404762737112,San Francisco,2026-08-03T10:02:10.960111-07:00,False,,,,,15.0,8.0,,82.0,"101, 120, 19, 27, 5R, M"
craigslist,In law Room with Private Bathroom next to Ocean Beach,Way Out There,2800,1,1.0,https://www.craigslist.org/view/d/san-francisco-in-law-room-with-private/oFCVvXN5yS9D3REE11M7B4,37.7593006712918,-122.483594281266,San Francisco,2026-08-03T10:02:10.960052-07:00,True,,,,,,,,,
craigslist,"Bicycle rack, Recycling and compost service, 3BD 1BA",,4395,3,1.0,https://www.craigslist.org/view/d/san-francisco-bicycle-rack-recycling/ru2ETDdGzeTdE5panrkFVy,37.7806519435262,-122.404762737112,San Francisco,2026-08-03T10:02:10.959861-07:00,False,,,,,15.0,8.0,,82.0,"101, 120, 19, 27, 5R, M"
craigslist,Charming top floor 1BD/1BA in Prime Location! Move-in Early September,NOPA/USF zone,3995,1,1.0,https://www.craigslist.org/view/d/san-francisco-charming-top-floor-1bd/ogKECDreFuSmUeGQJoqHfn,37.7738389023846,-122.446065545687,San Francisco,2026-08-03T10:02:10.959608-07:00,True,,,,,17.0,6.0,,76.0,"5, 5R, 6"
craigslist,"Restored exterior façade, Bicycle rack, 3BD 1BA",,4395,3,1.0,https://www.craigslist.org/view/d/san-francisco-restored-exterior-faade/wPGvuyWC1SSCLrbFAoR5GJ,37.7806519435262,-122.404762737112,San Francisco,2026-08-03T10:02:10.959308-07:00,False,,,,,15.0,8.0,,82.0,"101, 120, 19, 27, 5R, M"
craigslist,3 Bed 1.5 Bath (Second-Floor Unit),,3600,3,2.0,https://www.craigslist.org/view/d/san-francisco-bed-15-bath-second-floor/ct99m5sbUbKnChWPkzYX5y,37.7309008722621,-122.388597878839,San Francisco,2026-08-03T10:02:10.959248-07:00,True,,,,,53.0,10.0,,42.0,"101, 15, 19, 24, 44, 49, 54"
craigslist,Private Room - Outer Richmond,Way Out There,1195,5,,https://www.craigslist.org/view/d/san-francisco-private-room-outer/qGjbrcoij8KtDCZuCKVk7a,37.7785996087041,-122.489197235545,San Francisco,2026-08-03T10:02:10.958856-07:00,False,,,,,36.0,10.0,,58.0,"31, 38, 38R, 5R"
craigslist,**Fully Furnished**,,4000,1,1.0,https://www.craigslist.org/view/d/san-francisco-fully-furnished/4j46xtAeEEtd84m9e7aCdB,37.7887386698462,-122.391074775387,San Francisco,2026-08-03T10:02:10.958732-07:00,True,,,,,,,,,
craigslist,Easy to show.,Mission,4000,1,1.0,https://www.craigslist.org/view/d/san-francisco-easy-to-show/wsKxwhq2WefF3Xv89q9FP4,37.7556669729553,-122.414925862481,San Francisco,2026-08-03T10:02:10.958673-07:00,True,,,,,21.0,7.0,,70.0,"49, Yellow-N"
craigslist,Fully Furnished 1BD 1BA Sublet in the Marina!,,2950,1,1.0,https://www.craigslist.org/view/d/san-francisco-fully-furnished-1bd-1ba/iEjSXhviDG9MA5mNLNqb6p,37.8032018434679,-122.432397637485,San Francisco,2026-08-03T10:02:10.958598-07:00,True,,,,,,,,,
craigslist,TMLP 12-mo. | One Bedroom Apartments Available for Immediate Move In!,,4545,1,1.0,https://www.craigslist.org/view/d/san-francisco-tmlp-12-mo-one-bedroom/uoRGGHL4zKazysRRKw5JPx,37.8029285425997,-122.419802879233,San Francisco,2026-08-03T10:02:10.958539-07:00,False,,,,,,,,,
craigslist,Just Rented- AMSI,Way Out There,2950,1,1.0,https://www.craigslist.org/view/d/san-francisco-just-rented-amsi/hWnSZ3WyDkuG1pVfuqxUaC,37.7785996087041,-122.489197235545,San Francisco,2026-08-03T10:02:10.958421-07:00,True,,,,,,,,,
craigslist,"TMLP 12-mo. | Laundry Facilities, Large Windows, Sky Deck",,4545,1,1.0,https://www.craigslist.org/view/d/san-francisco-tmlp-12-mo-laundry/dVXpGqnbUsFEEweaYN66FS,37.8029285425997,-122.419802879233,San Francisco,2026-08-03T10:02:10.958355-07:00,False,,,,,,,,,
craigslist,"Bright and Spacious 2 Bed, 1 Bath Townhome Apartment! Unit GO415",,3995,2,1.0,https://www.craigslist.org/view/d/san-francisco-bright-and-spacious-bed/kWZium8M1EePCvdDBRcUxH,37.7161099667816,-122.477299193972,San Francisco,2026-08-03T10:02:10.958297-07:00,True,,,,,41.0,14.0,,50.0,"28, 29, 49, 57, Green-N, K, M"
craigslist,"Stunning 2 Bed, 2 Bath Tower Apartment! Unit SE35511C",,3445,2,2.0,https://www.craigslist.org/view/d/san-francisco-stunning-bed-bath-tower/oEZgVDRKktHoj3RvChsbAx,37.7192893095866,-122.480672196511,San Francisco,2026-08-03T10:02:10.958239-07:00,True,,,,,42.0,13.0,,48.0,"28R, 29, 49, 57, Green-N, K, M"
craigslist,Just Rented- AMSI,,4200,1,1.0,https://www.craigslist.org/view/d/san-francisco-just-rented-amsi/iY3J3qkZNhjfFZjrXEhqbJ,37.7863992831688,-122.389203495228,San Francisco,2026-08-03T10:02:10.958180-07:00,False,,,,,,,,,
